Place;FirstName;LastName;Class;Car Number;Car;Car Model;Laps;Best S1;Best S2;Best S3;Best lap;Best lap (ms);Ideal Best lap;Total Race Time;Lap Date;SteamId;Conditions
0;Mark;Stapely;Silver;142;McLaren 720S GT3 Evo;35;5;40.985;61.395;36.517;02:18.942;138942;02:18.897;11:34.710;2025-11-02;M2533274804293173;Dry
0;Andrew;Mcvittie;Pro;116;Aston Martin Vantage V8 2019;20;4;40.930;60.787;37.135;02:19.117;139117;02:18.852;09:16.468;2025-11-02;M2533274896948119;Dry
0;;Firecannon36;Am/reserve;36;McLaren 720S GT3 Evo;35;3;41.080;61.255;36.792;02:19.127;139127;02:19.127;06:57.381;2025-11-02;M2535468358420160;Dry
0;Adam;Lovell;Am/reserve;260;Ford Mustang GT3;36;5;40.503;61.692;36.663;02:19.170;139170;02:18.858;11:35.850;2025-11-02;M2535468859834853;Dry
0;Rob;Sexton;Pro;13;McLaren 720S GT3 Evo;35;3;40.550;61.370;36.700;02:19.182;139182;02:18.620;06:57.546;2025-11-02;M2533274809212122;Dry
0;John;Guise;Pro;10;Mercedes AMG GT3 2020;25;3;40.815;61.560;36.588;02:19.296;139296;02:18.963;06:57.888;2025-11-02;M2533274803882798;Dry
0;Jason;Macdonald;Silver;40;Ford Mustang GT3;36;3;40.752;61.655;36.972;02:19.380;139380;02:19.379;06:58.140;2025-11-02;M2533274809536861;Dry
0;Luke;Saunders;Unknown;77;BMW M4 GT3 2022;26;3;40.787;61.870;36.592;02:19.435;139435;02:19.249;06:58.305;2025-11-02;P3235842779263578181;Dry
0;Gareth;Johnstone;Am/reserve;420;McLaren 720S GT3 Evo;35;3;41.094;62.958;36.702;02:20.754;140754;02:20.754;07:02.262;2025-11-02;M2535421862963748;Dry
0;Brian;Slater;Pro;20;Ford Mustang GT3;36;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2533274804593068;Dry
0;Toby;Cirel;Am/reserve;1;Ford Mustang GT3;36;5;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;178956:58.235;2025-11-02;M2535459005860319;Dry
0;Garry;Oldsimm;Unknown;63;BMW M4 GT3 2022;26;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2535439873255427;Dry
0;Steve;Carter;Unknown;167;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2535453281193149;Dry
0;R;BoA-Briggs;Pro;52;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2533274963284096;Dry
0;Ben;Jones;Pro;80;McLaren 720S GT3 Evo;35;26;40.102;60.650;36.182;02:17.197;137197;02:16.934;59:27.122;2025-11-02;M2562092466593675;Dry
0;Nick;Efdee;Pro;23;Lexus RC F GT3;15;26;40.461;60.768;36.282;02:17.721;137721;02:17.511;59:40.746;2025-11-02;M2533274876472342;Dry
0;Toby;Cirel;Am/reserve;1;Ford Mustang GT3;36;26;40.222;60.457;36.182;02:17.272;137272;02:16.861;59:29.072;2025-11-02;M2535459005860319;Dry
0;Scott;Currie;Unknown;24;Bentley Continental GT3 2018;8;26;40.704;60.612;36.390;02:18.006;138006;02:17.706;59:48.156;2025-11-02;M2533274976716913;Dry
0;Solomon;Bosworth;Unknown;32;Porsche 992 GT3 R;34;26;40.425;60.729;36.273;02:17.685;137685;02:17.427;59:39.810;2025-11-02;M2535429964314036;Dry
0;Linden;Hill;Silver;16;Ford Mustang GT3;36;26;40.260;61.340;36.230;02:17.830;137830;02:17.830;59:43.580;2025-11-02;M2533274805889819;Dry
0;Graham;Kennedy;Pro;11;McLaren 720S GT3 Evo;35;26;40.645;61.317;36.497;02:18.675;138675;02:18.459;60:05.550;2025-11-02;M2533274817811996;Dry
0;John;Gooday;Unknown;18;BMW M4 GT3 2022;26;26;40.810;61.097;36.835;02:19.172;139172;02:18.742;60:18.472;2025-11-02;P6242924876318439157;Dry
0;John;Guise;Pro;10;Mercedes AMG GT3 2020;25;26;40.563;61.746;36.480;02:18.990;138990;02:18.789;60:13.740;2025-11-02;M2533274803882798;Dry
0;Mark;Stapely;Silver;142;McLaren 720S GT3 Evo;35;26;40.805;61.462;36.600;02:19.350;139350;02:18.867;60:23.100;2025-11-02;M2533274804293173;Dry
0;Jason;Macdonald;Silver;40;Ford Mustang GT3;36;26;40.607;61.597;36.687;02:19.477;139477;02:18.891;60:26.402;2025-11-02;M2533274809536861;Dry
0;Mark;Browning;Pro;7;Ferrari 296 GT3;32;26;40.872;61.672;36.860;02:19.647;139647;02:19.404;60:30.822;2025-11-02;M2533274796566438;Dry
0;Garry;Oldsimm;Unknown;63;BMW M4 GT3 2022;26;26;41.052;61.592;37.135;02:20.207;140207;02:19.779;60:45.382;2025-11-02;M2535439873255427;Dry
0;;ping22587;Am/reserve;27;Nissan GT-R Nismo GT3 2018;6;26;40.368;61.320;36.384;02:18.270;138270;02:18.072;59:55.020;2025-11-02;M2535430534227760;Dry
0;Richard;Huxley;Am/reserve;89;Ferrari 296 GT3;32;25;40.812;61.545;36.900;02:19.602;139602;02:19.257;58:10.050;2025-11-02;M2535454029768367;Dry
0;Rob;Sexton;Pro;13;McLaren 720S GT3 Evo;35;25;40.932;61.830;36.642;02:19.787;139787;02:19.404;58:14.675;2025-11-02;M2533274809212122;Dry
0;;Firecannon36;Am/reserve;36;McLaren 720S GT3 Evo;35;25;41.192;61.567;37.247;02:20.260;140260;02:20.006;58:26.500;2025-11-02;M2535468358420160;Dry
0;Luke;Saunders;Unknown;77;BMW M4 GT3 2022;26;25;41.127;61.867;37.090;02:20.117;140117;02:20.084;58:22.925;2025-11-02;P3235842779263578181;Dry
0;Benjamin;Matthew;Unknown;42;Ferrari 296 GT3;32;24;40.833;61.326;36.669;02:18.843;138843;02:18.828;55:32.232;2025-11-02;M2535456990131789;Dry
0;Andrew;Mcvittie;Pro;116;Aston Martin Vantage V8 2019;20;24;41.475;61.850;36.662;02:19.987;139987;02:19.987;55:59.688;2025-11-02;M2533274896948119;Dry
0;Steve;Carter;Unknown;167;McLaren 720S GT3 Evo;35;24;41.737;62.752;37.555;02:22.605;142605;02:22.044;57:02.520;2025-11-02;M2535453281193149;Dry
0;Sean;Briggs;Pro;88;Ferrari 296 GT3;32;23;40.955;61.275;36.595;02:18.830;138830;02:18.825;53:13.090;2025-11-02;M2535426324983035;Dry
0;Adam;Lovell;Am/reserve;260;Ford Mustang GT3;36;6;40.809;62.169;37.071;02:20.193;140193;02:20.049;14:01.158;2025-11-02;M2535468859834853;Dry
0;Gareth;Johnstone;Am/reserve;420;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2535421862963748;Dry
0;Brian;Slater;Pro;20;Ford Mustang GT3;36;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2533274804593068;Dry
0;R;BoA-Briggs;Pro;52;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2533274963284096;Dry
0;Richard;Huxley;Am/reserve;89;Ferrari 296 GT3;32;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2535454029768367;Dry
0;Sean;Briggs;Pro;88;Ferrari 296 GT3;32;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2535426324983035;Dry
0;Graham;Kennedy;Pro;11;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2533274817811996;Dry
0;Linden;Hill;Silver;16;Ford Mustang GT3;36;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2533274805889819;Dry
0;Nick;Efdee;Pro;23;Lexus RC F GT3;15;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2533274876472342;Dry
0;;ping22587;Am/reserve;27;Nissan GT-R Nismo GT3 2018;6;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2535430534227760;Dry
0;John;Guise;Pro;10;Mercedes AMG GT3 2020;25;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2533274803882798;Dry
0;Scott;Currie;Unknown;24;Bentley Continental GT3 2018;8;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2533274976716913;Dry
0;Ben;Jones;Pro;80;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2562092466593675;Dry
0;Luke;Saunders;Unknown;77;BMW M4 GT3 2022;26;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;P3235842779263578181;Dry
0;Mark;Browning;Pro;7;Ferrari 296 GT3;32;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2533274796566438;Dry
0;Rob;Sexton;Pro;13;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2533274809212122;Dry
0;Jason;Macdonald;Silver;40;Ford Mustang GT3;36;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2533274809536861;Dry
0;John;Gooday;Unknown;18;BMW M4 GT3 2022;26;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;P6242924876318439157;Dry
0;Steve;Carter;Unknown;167;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2535453281193149;Dry
0;R;BoA-Briggs;Pro;52;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2533274963284096;Dry
0;;Thebadden#6350;Am/reserve;260;Ford Mustang GT3;36;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-09-07;M2535468859834853;Dry
0;;bmatthew717;Unknown;42;Ferrari 296 GT3;32;3;40.833;60.852;36.441;02:18.231;138231;02:18.126;06:54.693;2025-09-07;M2535456990131789;Dry
0;;Thebadden#6350;Am/reserve;260;Ford Mustang GT3;36;1;41.025;62.298;36.981;02:20.304;140304;02:20.304;02:20.304;2025-09-07;M2535468859834853;Dry
0;;BoA Diamond;Pro;92;Porsche 992 GT3 R;34;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-09-07;M2533274963284096;Dry
0;;Thebadden#6350;Am/reserve;260;Ford Mustang GT3;36;2;40.695;62.178;37.071;02:19.944;139944;02:19.944;04:39.888;2025-09-07;M2535468859834853;Dry
0;;bmatthew717;Unknown;42;Ferrari 296 GT3;32;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-09-07;M2535456990131789;Dry
0;;BoA Diamond;Pro;92;Porsche 992 GT3 R;34;3;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;107374:10.941;2025-09-07;M2533274963284096;Dry
0;;BoAPrawnStar;Pro;100;Ferrari 296 GT3;32;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-09-07;M2535426324983035;Dry
0;Ben;Jones;Pro;80;McLaren 720S GT3 Evo;35;26;40.102;60.650;36.182;02:17.197;137197;02:16.934;59:27.122;2025-11-02;M2562092466593675;Dry
0;Nick;Efdee;Pro;23;Lexus RC F GT3;15;26;40.461;60.768;36.282;02:17.721;137721;02:17.511;59:40.746;2025-11-02;M2533274876472342;Dry
0;Toby;Cirel;Am/reserve;1;Ford Mustang GT3;36;26;40.222;60.457;36.182;02:17.272;137272;02:16.861;59:29.072;2025-11-02;M2535459005860319;Dry
0;Scott;Currie;Unknown;24;Bentley Continental GT3 2018;8;26;40.704;60.612;36.390;02:18.006;138006;02:17.706;59:48.156;2025-11-02;M2533274976716913;Dry
0;Solomon;Bosworth;Unknown;32;Porsche 992 GT3 R;34;26;40.425;60.729;36.273;02:17.685;137685;02:17.427;59:39.810;2025-11-02;M2535429964314036;Dry
0;Linden;Hill;Silver;16;Ford Mustang GT3;36;26;40.260;61.340;36.230;02:17.830;137830;02:17.830;59:43.580;2025-11-02;M2533274805889819;Dry
0;Graham;Kennedy;Pro;11;McLaren 720S GT3 Evo;35;26;40.645;61.317;36.497;02:18.675;138675;02:18.459;60:05.550;2025-11-02;M2533274817811996;Dry
0;John;Gooday;Unknown;18;BMW M4 GT3 2022;26;26;40.810;61.097;36.835;02:19.172;139172;02:18.742;60:18.472;2025-11-02;P6242924876318439157;Dry
0;John;Guise;Pro;10;Mercedes AMG GT3 2020;25;26;40.563;61.746;36.480;02:18.990;138990;02:18.789;60:13.740;2025-11-02;M2533274803882798;Dry
0;Mark;Stapely;Silver;142;McLaren 720S GT3 Evo;35;26;40.805;61.462;36.600;02:19.350;139350;02:18.867;60:23.100;2025-11-02;M2533274804293173;Dry
0;Jason;Macdonald;Silver;40;Ford Mustang GT3;36;26;40.607;61.597;36.687;02:19.477;139477;02:18.891;60:26.402;2025-11-02;M2533274809536861;Dry
0;Mark;Browning;Pro;7;Ferrari 296 GT3;32;26;40.872;61.672;36.860;02:19.647;139647;02:19.404;60:30.822;2025-11-02;M2533274796566438;Dry
0;Garry;Oldsimm;Unknown;63;BMW M4 GT3 2022;26;26;41.052;61.592;37.135;02:20.207;140207;02:19.779;60:45.382;2025-11-02;M2535439873255427;Dry
0;;ping22587;Am/reserve;27;Nissan GT-R Nismo GT3 2018;6;26;40.368;61.320;36.384;02:18.270;138270;02:18.072;59:55.020;2025-11-02;M2535430534227760;Dry
0;Richard;Huxley;Am/reserve;89;Ferrari 296 GT3;32;25;40.812;61.545;36.900;02:19.602;139602;02:19.257;58:10.050;2025-11-02;M2535454029768367;Dry
0;Rob;Sexton;Pro;13;McLaren 720S GT3 Evo;35;25;40.932;61.830;36.642;02:19.787;139787;02:19.404;58:14.675;2025-11-02;M2533274809212122;Dry
0;;Firecannon36;Am/reserve;36;McLaren 720S GT3 Evo;35;25;41.192;61.567;37.247;02:20.260;140260;02:20.006;58:26.500;2025-11-02;M2535468358420160;Dry
0;Luke;Saunders;Unknown;77;BMW M4 GT3 2022;26;25;41.127;61.867;37.090;02:20.117;140117;02:20.084;58:22.925;2025-11-02;P3235842779263578181;Dry
0;Benjamin;Matthew;Unknown;42;Ferrari 296 GT3;32;24;40.833;61.326;36.669;02:18.843;138843;02:18.828;55:32.232;2025-11-02;M2535456990131789;Dry
0;Andrew;Mcvittie;Pro;116;Aston Martin Vantage V8 2019;20;24;41.475;61.850;36.662;02:19.987;139987;02:19.987;55:59.688;2025-11-02;M2533274896948119;Dry
0;Steve;Carter;Unknown;167;McLaren 720S GT3 Evo;35;24;41.737;62.752;37.555;02:22.605;142605;02:22.044;57:02.520;2025-11-02;M2535453281193149;Dry
0;Sean;Briggs;Pro;88;Ferrari 296 GT3;32;23;40.955;61.275;36.595;02:18.830;138830;02:18.825;53:13.090;2025-11-02;M2535426324983035;Dry
0;Adam;Lovell;Am/reserve;260;Ford Mustang GT3;36;6;40.809;62.169;37.071;02:20.193;140193;02:20.049;14:01.158;2025-11-02;M2535468859834853;Dry
0;Gareth;Johnstone;Am/reserve;420;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2535421862963748;Dry
0;Brian;Slater;Pro;20;Ford Mustang GT3;36;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2533274804593068;Dry
0;R;BoA-Briggs;Pro;52;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-11-02;M2533274963284096;Dry
