Place;FirstName;LastName;Class;Car Number;Car;Car Model;Laps;Best S1;Best S2;Best S3;Best lap;Best lap (ms);Ideal Best lap;Total Race Time;Lap Date;SteamId
0;;SCRAPPER 2000;Pro;20;Mercedes AMG GT4;60;7;24.380;31.532;36.160;01:32.315;92315;01:32.072;10:46.205;2025-10-20;M2533274796566438
0;;SCRAPPER 2000;Pro;20;Mercedes AMG GT4;60;7;23.817;31.397;35.940;01:31.500;91500;01:31.154;10:40.500;2025-10-20;M2533274796566438
0;;SCRAPPER 2000;Pro;20;Mercedes AMG GT4;60;2;24.072;31.767;36.055;01:31.895;91895;01:31.894;03:03.790;2025-10-20;M2533274796566438
0;;SCRAPPER 2000;Pro;20;Mercedes AMG GT4;60;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-20;M2533274796566438
0;;SCRAPPER 2000;Pro;20;Mercedes AMG GT4;60;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-20;M2533274796566438
0;;SCRAPPER 2000;Pro;20;Mercedes AMG GT4;60;5;24.100;31.585;36.015;01:31.700;91700;01:31.700;07:38.500;2025-10-20;M2533274796566438
0;;LCS Ginge;Am/reserve;718;Porsche 718 Cayman GT4;61;3;24.783;32.913;38.313;01:36.009;96009;01:36.009;04:48.027;2025-10-21;M2535428335198107
0;;LCS Ginge;Am/reserve;87;Ginetta G55 GT4;56;7;23.838;32.091;36.648;01:32.982;92982;01:32.577;10:50.874;2025-10-21;M2535428335198107
0;;LCS Ginge;Am/reserve;504;Mercedes AMG GT4;60;4;24.237;31.956;36.375;01:32.928;92928;01:32.568;06:11.712;2025-10-21;M2535428335198107
0;;LCS Ginge;Am/reserve;87;Ginetta G55 GT4;56;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-21;M2535428335198107
0;;doyouwantonions;Unknown;31;Ginetta G55 GT4;56;8;24.497;32.402;36.795;01:33.945;93945;01:33.694;12:31.560;2025-10-21;P8031361137728278417
0;;bmatthew717;Unknown;42;Ginetta G55 GT4;56;6;23.781;31.296;35.301;01:30.399;90399;01:30.378;09:02.394;2025-10-21;M2535456990131789
0;;BoA Diamond;Pro;4;Ginetta G55 GT4;56;4;24.063;31.893;36.360;01:32.316;92316;01:32.316;06:09.264;2025-10-21;M2533274963284096
0;;T1GZ81Honda;Am/reserve;420;Audi R8 LMS GT4;52;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-21;M2535421862963748
0;;BadBen80;Pro;9;Alpine A110 GT4;50;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-21;M2562092466593675
0;;bmatthew717;Unknown;42;Ginetta G55 GT4;56;9;23.715;31.197;35.217;01:30.366;90366;01:30.129;13:33.294;2025-10-21;M2535456990131789
0;;BoA Diamond;Pro;4;Ginetta G55 GT4;56;4;23.793;31.680;36.237;01:31.710;91710;01:31.710;06:06.840;2025-10-21;M2533274963284096
0;;Thebadden#6350;Am/reserve;260;Mercedes AMG GT4;60;11;24.021;31.248;36.057;01:31.920;91920;01:31.326;16:51.120;2025-10-21;M2535468859834853
0;;SCRAPPER 2000;Pro;20;Mercedes AMG GT4;60;4;24.007;31.487;36.510;01:32.052;92052;01:32.004;06:08.208;2025-10-21;M2533274796566438
0;;BadBen80;Pro;9;Alpine A110 GT4;50;10;24.310;31.597;36.147;01:32.055;92055;01:32.054;15:20.550;2025-10-21;M2562092466593675
0;;DR1VE#4787;Am/reserve;33;Maserati MC GT4;58;11;24.257;31.550;35.740;01:32.095;92095;01:31.547;16:53.045;2025-10-21;M2535459005860319
0;;T1GZ81Honda;Am/reserve;420;Audi R8 LMS GT4;52;8;24.642;32.268;37.299;01:34.602;94602;01:34.209;12:36.816;2025-10-21;M2535421862963748
0;;ANM VIRZIO;Unknown;6;Mercedes AMG GT4;60;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-21;M2535415068381608
0;;doyouwantonions;Unknown;31;Ginetta G55 GT4;56;1;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;35791:23.647;2025-10-21;P8031361137728278417
0;;bmatthew717;Unknown;42;Ginetta G55 GT4;56;9;23.892;31.257;35.259;01:30.408;90408;01:30.408;13:33.672;2025-10-21;M2535456990131789
0;;BadBen80;Pro;9;Alpine A110 GT4;50;7;23.587;31.290;35.575;01:30.500;90500;01:30.452;10:33.500;2025-10-21;M2562092466593675
0;;SCRAPPER 2000;Pro;20;Mercedes AMG GT4;60;13;23.700;31.240;35.525;01:30.672;90672;01:30.465;19:38.736;2025-10-21;M2533274796566438
0;;Thebadden#6350;Am/reserve;260;Mercedes AMG GT4;60;12;23.805;31.236;35.514;01:30.705;90705;01:30.555;18:08.460;2025-10-21;M2535468859834853
0;;ANM VIRZIO;Unknown;6;Mercedes AMG GT4;60;7;23.826;31.647;35.487;01:31.041;91041;01:30.960;10:37.287;2025-10-21;M2535415068381608
0;;DR1VE#4787;Am/reserve;33;Maserati MC GT4;58;15;23.857;31.350;35.707;01:31.572;91572;01:30.914;22:53.580;2025-10-21;M2535459005860319
0;;BoA Diamond;Pro;4;Ginetta G55 GT4;56;4;24.042;31.791;35.760;01:31.593;91593;01:31.593;06:06.372;2025-10-21;M2533274963284096
0;;LCS Ginge;Am/reserve;87;Mercedes AMG GT4;60;5;23.979;31.788;37.089;01:32.856;92856;01:32.856;07:44.280;2025-10-21;M2535428335198107
0;;T1GZ81Honda;Am/reserve;420;Audi R8 LMS GT4;52;7;24.294;32.139;36.744;01:33.177;93177;01:33.177;10:52.239;2025-10-21;M2535421862963748
0;;doyouwantonions;Unknown;31;Ginetta G55 GT4;56;13;24.262;32.355;36.900;01:33.602;93602;01:33.517;20:16.826;2025-10-21;P8031361137728278417
0;;KingWise76;Silver;144;Mercedes AMG GT4;60;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-21;M2535464171877570
0;;bmatthew717;Unknown;42;Ginetta G55 GT4;56;7;23.460;31.095;35.031;01:29.628;89628;01:29.586;10:27.396;2025-10-21;M2535456990131789
0;;BadBen80;Pro;9;Alpine A110 GT4;50;7;23.647;31.200;35.287;01:30.142;90142;01:30.134;10:30.994;2025-10-21;M2562092466593675
0;;SCRAPPER 2000;Pro;20;Mercedes AMG GT4;60;4;23.755;31.157;35.260;01:30.172;90172;01:30.172;06:00.688;2025-10-21;M2533274796566438
0;;DR1VE#4787;Am/reserve;33;Maserati MC GT4;58;5;23.797;31.155;35.297;01:30.480;90480;01:30.249;07:32.400;2025-10-21;M2535459005860319
0;;ANM VIRZIO;Unknown;6;Mercedes AMG GT4;60;6;23.637;31.272;35.472;01:30.510;90510;01:30.381;09:03.060;2025-10-21;M2535415068381608
0;;Thebadden#6350;Am/reserve;260;Mercedes AMG GT4;60;7;23.742;31.464;35.538;01:30.972;90972;01:30.744;10:36.804;2025-10-21;M2535468859834853
0;;BoA Diamond;Pro;4;Ginetta G55 GT4;56;4;23.706;31.683;35.871;01:31.260;91260;01:31.260;06:05.040;2025-10-21;M2533274963284096
0;;LCS Ginge;Am/reserve;87;Mercedes AMG GT4;60;5;24.648;31.785;36.087;01:32.640;92640;01:32.520;07:43.200;2025-10-21;M2535428335198107
0;;KingWise76;Silver;144;Mercedes AMG GT4;60;4;24.168;32.196;36.738;01:33.102;93102;01:33.102;06:12.408;2025-10-21;M2535464171877570
0;;doyouwantonions;Unknown;31;Ginetta G55 GT4;56;3;24.537;32.842;37.062;01:34.442;94442;01:34.441;04:43.326;2025-10-21;P8031361137728278417
0;;T1GZ81Honda;Am/reserve;420;Audi R8 LMS GT4;52;4;24.168;33.930;36.729;01:34.827;94827;01:34.827;06:19.308;2025-10-21;M2535421862963748
0;;BoA KoolAid;Pro;21;Ginetta G55 GT4;56;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2025-10-21;M2533274804593068
0;;bmatthew717;Unknown;42;Ginetta G55 GT4;56;10;23.466;31.017;34.890;01:29.688;89688;01:29.373;14:56.880;2025-10-21;M2535456990131789
0;;ANM VIRZIO;Unknown;6;Mercedes AMG GT4;60;10;23.496;31.200;35.196;01:30.273;90273;01:29.892;15:02.730;2025-10-21;M2535415068381608
0;;SCRAPPER 2000;Pro;20;Mercedes AMG GT4;60;10;23.727;31.087;35.505;01:30.732;90732;01:30.319;15:07.320;2025-10-21;M2533274796566438
0;;Thebadden#6350;Am/reserve;260;Mercedes AMG GT4;60;10;23.778;31.296;35.346;01:30.732;90732;01:30.420;15:07.320;2025-10-21;M2535468859834853
